	LIST.ID	LIST.BIBL.UT	LIST.BIBL.EID	LIST.BIBL.AC	LIST.BIBL.CI	LIST.BIBL.CIAU	LIST.BIBL.TC	LIST.BIBL.PUBYEAR	LIST.BIBL.AUPUB	LIST.BIBL.TITLE	LIST.BIBL.VOLUME	LIST.BIBL.ISSUE	LIST.BIBL.PAGES	LIST.BIBL.DOI	LIST.SER.ISSN	LIST.SER.OA	LIST.SER.TITLE	LIST.CODES.RSR.VAL	LIST.CODES.RSR.SCI	LIST.CODES.PRJ.VAL	LIST.CODES.PRJ.SCI	LIST.CODES.PRG.VAL	LIST.CODES.PRG.SCI	LIST.CODES.GRP.VAL	LIST.CODES.GRP.SCI	LIST.CODES.ORG.VAL	LIST.CODES.ORG.SCI	LIST.CODES.UNI.VAL	LIST.CODES.UNI.SCI	LIST.CODES.NOR.VAL	LIST.CODES.NOR.SCI	TEME
7372	8556121		2-s2.0-0007425267	2	5	5	7	1995	Andreja Prijatelj	Connectification for n-contraction	Let. 54	NA	str. 149-171	NA	0039-3215	sherpa_romeo	Studia Logica	5954	N0104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	matematika, matemati”na logika, urejene algebre, konektifikacija, lastnost disjunkcije, linearna algebra, n-skr”itev, mathematics, mathematcal logic, ordered algebras, connectification, disjunction property, linear algebra, n-contraction
7373	8562772		2-s2.0-84856000039	19	75	10.73	94	2011	Ekaterina Gongadze, Doron Kabaso, Seb˙stian Bauer, Tomañ Slivnik, Patrik Schmuki, Ursula van Rienen, Aleî Ñ Igli”	Adhesion of osteoblasts to a nanorough titanium implant surface	Vol. 6	NA	str. 1801-1816	10.2147/IJN.S21755	1178-2013	sherpa_romeo	International journal of nanomedicine	02114,04634,33030,34203	T0601,T0609,N02,M03	J1-9162,J2-8166,J2-8169,J3-9262	N03,T0401,T0401,M02	P2-0232	T06	0381-056,1538-026	M03,N0202	0381,0510,1538	M,T0707,T03	UNI-001		NA	NA	adhezija, osteoblasti, adhesion, osteoblasts
7374	8564313		2-s2.0-0032376092	3	7	3.5	10	1998	Edward C. Kirby, Tomañ Pisanski	Aspects of topology, genus and isomerism in closed 3-valent networks	Let. 23	NA	str. 151-167	NA	0259-9791	sherpa_romeo	Journal of mathematical chemistry	1941	N0105	J1-9187	N07	P1-0294	N07	0101-002,1554-001,1669-001,2790-001	N0103,N01,N,N03	0101,0510,1554,1669,1988,2790	N01,T0707,N0201,N,N,N01	UNI-001,UNI-004		NA	NA	matematika, kemijska teorija grafov, torus, fulereni, molekule, sklenjene ploskve, dvojni torus, Kleinova steklenica, ”isti ogljik, mathematics, chemical graph theory, fullerenes, closed surfaces, molecules, catenane, double torus, Klein Bottle, pure carbon
7375	8565081		2-s2.0-22444453624	0	21	10.5	21	1999	Lajos Moln˙r, Borut Zalar	Reflexivity of the group of surjective isometries on some Banach spaces	Let. 42	ît. 1	str. 17-36	NA	0013-0915	sherpa_romeo	Proceedings of the Edinburgh Mathematical Society	11719	N0101	NA	NA	NA	NA	0797-011	N0101	552,0797	D03,T01	UNI-002		NA	NA	matematika, operatorska teorija, Banachovi prostori, izometrije, refleksivnost, kompaktni operatorji, von Neumann-Schattenovi razredi, spinski faktorji, mathematics, operator theory, Banach spaces, isometries, reflexivity, compact operators, von Neumann-Schatten classes, spin factors
7376	8566105		2-s2.0-0032221913	1	8	2	9	1998	Leslie J. Bunce, Choho Chu, L˙szlÍ L˙szlÍ StachÍ, Borut Zalar	On prime JB[star]-triples	Let. 49	ît. 195	str. 279-290	NA	0033-5606	sherpa_romeo	Quarterly Journal of Mathematics	11719	N0101	NA	NA	NA	NA	0797-011	N0101	552,0797	D03,T01	UNI-002		NA	NA	matematika, funkcionalna analiza, neasosiativne kolobarji in algebre, <U+25AB>$JB^\ast$<U+25AB>-trojke, ideali, zunanji ideali, pratrojke, tripotenti, prostor primitivnih idealov, reprezentacija tipa I, mathematics, nonassociative rings and algebras, <U+25AB>$JB^\ast$<U+25AB>-triples, ideal, outer ideal, factor, prime triple, tripotent, type I representation, primitive ideal space
7377	8567641		2-s2.0-22444455839	5	7	7	12	1999	Bojan Magajna	The minimal operator module of a Banach module	Let. 42	ît. 1	str. 191-208	NA	0013-0915	sherpa_romeo	Proceedings of the Edinburgh Mathematical Society	1470	N0101	NA	NA	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, funkcionalna analiza, sebi adjungirane operatorske algebre, Banachov moduli, operatorski moduli, povsem omejene preslikave, <U+25AB>$C*\ast$<U+25AB>-algebre, von Neumannove algebre, mathematics, functional analysis, selfadjoint operator algebras, Banach modules, operator modules, completely bounded mappings, <U+25AB>$C*\ast$<U+25AB>-algebras, von Neumann algebras
7378	8569689		2-s2.0-0000541014	0	36	18	36	1998	Lajos Moln˙r, Peter Ñemrl	Some linear preserver problems on upper triangular matrices	Let. 45	ît. 2-3	str. 189-206	NA	0308-1087	sherpa_romeo	Linear and Multilinear Algebra	5953	N01	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, linearna algebra, linearni ohranjevalci, trikotne matrike, ohranjanje ranga, ohranjanje idempotentnosti, ohranjanje komutativnosti, jordanski homomorfizmi, mathematics, linear algebra, linear preservers, triangular matrices, preserving rank, preserving idempotents, preserving commutativity, Jordan homomorphisms
7379	8574553		2-s2.0-0032431465	4	27	13.5	31	1998	Matej Breîar, Peter Ñemrl	Invertibility preserving maps preserve idempotents	Let. 45	ît. 4	str. 483-488	NA	0026-2285		Michigan mathematical journal	5953,08721	N01,N0104	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001,2547-003	N0101,N01,N01	0101,0510,0552,1554,2547	N01,T0707,D03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, teorija operatorjev, linearni ohranjevalci, ohranjevalci obrnljivosti, idempotenti, jordanski homomorfizmi, Banachovi prostori, Banachove algebre, mathematics, operator theory, Banach spaces, Banach algebras, linear preservers, invertibility preservers, idempotents, Jordan homomorphisms
7380	8576857		2-s2.0-0348231843	8	15	7.5	23	1999	Aleksander Malni”, Dragan Maruîi”	Constructing 4-valent 1/2-transitive graphs with a nonsolvable automorphism group	Let. 75	ît. 1	str. 46-55	NA	0095-8956	sherpa_romeo	Journal of combinatorial theory	2507,02887	N0105,N0104	J1-9108,J1-9187,N1-0062	N01,N07,N0104	I0-0035,P1-0285	X,N01	0101-001,0588-002,1669-001,2790-001	N0101,D0103,N,N03	0101,0510,0588,1669,1988,2790	N01,T0707,D0103,N,N,N01	UNI-001,UNI-004		NA	NA	matematika, teorija grafov, poltranzitivni grafi, grupa avtomorfizmov, mathematics, graph theory, half-transitive graphs, automorphism groups
7381	858578		2-s2.0-0028443239	2	5	2.5	7	1994	Ludvik Bogataj, Joñe Andrej Cibej	Perturbations in living stock and similar biological inventory models	Let. 35	ît. 	str. 233-239	NA	0925-5273	sherpa_romeo	International journal of production economics	2978,08162	D0201,D0201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	programiranje, matemati”ne analize
7382	8594777		2-s2.0-0000356483	0	9	9	9	1975	Z. Bohte	Bounds for rounding errors in the Gaussian elimination for band systems	Let. 16	NA	str. 133-142	NA	0272-4960	sherpa_romeo	IMA journal of applied mathematics	158	N0103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	matematika, numeri”na analiza, zaokroñitvene napake, Gaussova metoda, pivotna rast, pasovni sistemi linearnih ena”b, mathematics, numerical analysis, rounding errors, Gaussian elimination method, pivotal growth, band systems of linear equations
7383	8598617		2-s2.0-0040035008	0	13	6.5	13	1999	Matej Breîar, Bojan Hvala	On additive maps of prime rings	Letn. 54	ît. 1/2	str. 39-54	NA	0033-3883	sherpa_romeo	Publicationes mathematicae	6084,08721	N0104,N0104	N1-0061	N0104	P1-0288,P1-0403	N01,N0103	0101-001,1554-001,2547-003	N0101,N01,N01	0101,0510,0552,1554,2547	N01,T0707,D03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, algebra, aditivne preslikave, prakolobarji, posploîena odvajanja, mathematics, additive maps, prime rings, generalized derivations
7384	8598873		2-s2.0-0039035701	0	0	0	0	1999	Boris Lavri”	S-subinvariant norms	Let. 288	NA	str. 199-210	NA	0024-3795	sherpa_romeo	Linear Algebra and its Applications	5000	N0101	NA	NA	NA	NA	1554-001	N01	510,1554	T0707,N0201	UNI-001		NA	NA	matematika, linearna algebra, teorija matrik, teorija operatorjev, polgrupe operatorjev, subinvariantne norme, îibko monotone norme, mathematics, linear algebra, matrix theory, operator theory, semigroups of operators, subinvariant norms, weakly monotonic norms
7385	8601689		2-s2.0-22444455663	1	3	0.99	4	1998	Ali A. Jafarian, Leiba Rodman, Peter Ñemrl	Linear maps preserving the isomorphism class of lattices of invariant subspaces	Let. 126	ît. 12	str. 3607-3617	NA	Feb-39	sherpa_romeo	Proceedings of the American Mathematical Society	5953	N01	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, teorija operatorjev, linearni ohranjevalci, invariantni podprostori, mathematics, operator theory, linear preservers, invariant subspaces
7386	8610393		2-s2.0-0032434075	1	7	7	8	1998	Peter Ñemrl	Hyers-Ulam stability of isometries	Let. 24	ît. 4	str. 699-706	NA	0362-1588		Houston journal of mathematics	5953	N01	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, funkcionalna analiza, Banachovi prostori, <U+25AB>$\varepsilon$<U+25AB>-izometrije, stabilnost izometrij, Jungova konstanta, mathematics, functional analysis, Banach spaces, <U+25AB>$\varepsilon$<U+25AB>-isomatries, stability of isometries, Jung constant
7387	861553		2-s2.0-0034668774	3	13	1.85	16	2000	Mojca Boñi”, Mojca Stegnar, Isabella Fermo, Anka Ritonja, Polona Peternel, Janez Stare, Armando D'Angelo	Mild hyperhomocysteinemia and fibrinolytic factors in patients with history o venous thromboembolism	Vol. 100	no. 4	str. 271-278	NA	0049-3848	sherpa_romeo	Thrombosis research	02112,05034,05266,08992,15637	M06,M06,N05,M08,M06	J5-8232	D0201	P3-0154,P3-0308	M08,M06	0312-001,0381-012	M06,T0705	0312,0381,0510	M01,M,T0707	UNI-001		NA	NA	NA
7388	8634908		2-s2.0-33748794791	1	3	3	4	2006	Janko Marovt	Affine bijections of C(X,I)	173	3	str. [295]-309	NA	0039-3223	sherpa_romeo	Studia Mathematica	23340	N0101	J1-8133	N0104	P1-0288	N01	0101-001,0585-003	N0101,D0202	0101,0552,0585	N01,D03,D0201	UNI-002		NA	NA	matematika, funkcionalna analiza, analiza, matemati”na analiza
7389	8635420		2-s2.0-33645780138	2	14	14	16	2006	Janko Marovt	Multiplicative bijections of C(X,I)	Vol. 134	no. 4	str. 1065-1075	NA	Feb-39	sherpa_romeo	Proceedings of the American Mathematical Society	23340	N0101	J1-8133	N0104	P1-0288	N01	0101-001,0585-003	N0101,D0202	0101,0552,0585	N01,D03,D0201	UNI-002		NA	NA	matematika, funkcionalna analiza, analiza, matemati”na analiza
7390	86393		2-s2.0-9044252311	0	15	4.99	15	1996	Matjañ Zwitter, Maja Primic-Çakelj, Katarina Koîmelj	A case-control study of Hodgkin's disease and pregnancy	73	NA	str. 246-251	NA	0007-0920	sherpa_romeo	British Journal of Cancer	04399,07750,09085	M04,M04,N0106	L3-8213,V3-1638,V3-1713,V3-1718,V3-1720	M08,M08,M04,M08,M04	P3-0352,P4-0077	M04,B0301	0481-111	N0106	481,051	B,T0707	UNI-001		NA	NA	Hodgkin's disease, epidemiology, pregnancy, Hodgkinsonova bolezen, epidemiologija, nose”nost
7391	864210		2-s2.0-0032639960	5	8	4	13	1999	Liljana Horvat, Ludvik Bogataj	A market game with the characteristic function according to the MRP and input-output analysis model	Let. 59	ît. 	str. 281-288	NA	0925-5273	sherpa_romeo	International journal of production economics	2978,14032	D0201,D0201	NA	NA	P5-0161	D02	0584-001	D02	510,0584	T0707,D0201	UNI-001		NA	NA	programiranje, matemati”ne analize
7392	8642905		2-s2.0-0040628185	1	16	16	17	1999	Peter Ñemrl	Non-linear perturbations of homomorphisms on C(X)	Let. 50	NA	str. 87-109	NA	0033-5606	sherpa_romeo	Quarterly Journal of Mathematics	5953	N01	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, funkcionalna analiza, funkcijski prostori, aproksimativni homomorfizmi, nelinearne perturbacije, mathematics, functional analysis, function spaces, approximate homomorfizmi, non-linear perturbations
7393	8643161		2-s2.0-0032438161	1	24	12	25	1998	Pranava K. Jha, Sandi Klavñar	Independence in direct-product graphs	Let. 50	NA	str. 53-63	NA	0381-7032		Ars combinatoria	5949	N0105	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001,1554-001,2547-003	N0101,N01,N01	0101,0510,0552,1554,2547	N01,T0707,D03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, teorija grafov, direktni produkt grafov, dvodelni grafi, neodvisnostno îtevilo, prirejanje, mathematics, graph theory, direct product of graphs, bipartite graphs, independence number, matching
7394	8643673		2-s2.0-0011183553	8	29	14.5	37	1999	Dragan Maruîi”, Cheryl E. Praeger	Tetravalent graphs admitting half-transitive group actions: alternating cycles	Let. 75	ît. 2	str. 188-205	NA	0095-8956	sherpa_romeo	Journal of combinatorial theory	2887,12181	N0104,X	J1-9108,N1-0062	N01,N0104	I0-0035,P1-0285	X,N01	0101-001,0588-002,1669-001,2790-001	N0101,D0103,N,N03	0101,0510,0588,1669,1988,2790	N01,T0707,D0103,N,N,N01	UNI-001,UNI-004		NA	NA	matematika, teorija grafov, 4-valentni grafi, poltranzitivni grafi, tesno speti grafi, ohlapno speti grafi, nasprotno speti grafi, mathematics, grah theory, 4-valent graphs, half-transitive graphs, tightly attached graphs, loosely attached graphs, antipodally attached graphs
7395	8649305		2-s2.0-0039400375	0	0	0	0	1998	Bojan Magajna	Mappings preserving submodules of Hilbert C [ast] -modules	Let. 58	ît. 1	str. 153-162	NA	0024-6107	sherpa_romeo	Journal of the London Mathematical Society	1470	N0101	NA	NA	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, funkcionalna analiza, sebi adjungirane operatorske algebre, operatorski moduli, Hilbertovi <U+25AB>$C*\ast$<U+25AB>-moduli, von Neumannove algebre, mathematics, functional analysis, selfadjoint operator algebras, operator modules, Hilbert <U+25AB>$C*\ast$<U+25AB>-modules, von Neumann algebras
7396	8658009		2-s2.0-49349124874	0	0	0	0	1978	Pavla Mizori-Oblak, Ivan Vidav	On entire matrix-valued functions	Let. 22	NA	str. 25-31	NA	0024-3795	sherpa_romeo	Linear Algebra and its Applications	225,00822	X,N0101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	matematika, funkcionalna analiza, linearna algebra, matri”na algebra, teorija analiti”nih funkcij, matrike, matri”ne analiti”ne funkcije, cele funkcije, mathematics, functional analysis, linear algebra, matrix algebra, analytic functions, matrix valued functions, entire functions
7397	8659801		2-s2.0-34250248323	0	1	1	1	1981	P. Legiîa	Groups of Banach space isometries	Let. 38	ît. 1-4	str. 215-221	NA	Jan-54	sherpa_romeo	Acta mathematica Academiae Scientiarum Hungaricae	2297	N0101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	matematika, funkcionalna analiza, izometrije Banachovih prostorov, Banach-Liejeve grupe, mathematics, functional analysis, Banach space isometries, Banach-Lie groups
7398	8684889		2-s2.0-34249964953	0	2	2	2	1989	P. Legiîa	Banach spaces with a shrinking hyperorthogonal basis	Let. 54	ît. 3-4	str. 181-184	NA	0236-5294	sherpa_romeo	Acta mathematica Hungarica	2297	N0101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	matematika, funkcionalna analiza, hiperortogonalna baza, izometrije, mathematics, functional analysis, hyperorthogonal basis, isometry
7399	8703577		2-s2.0-0032218891	0	4	2	4	1998	Robert E. Hartwig, Peter Ñemrl	Power additivity and orthogonality	Let. 20	ît. 1	str. 1-13	NA	0895-4798	sherpa_romeo	SIAM journal on matrix analysis and applications	5953	N01	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, linearna algebra, teorija matrik, poten”na aditivnost, aditivnost ranga, ortogonalnost, Cochranov izrek, mathematics, linear algebra, matrix theory, power additivity, rank additivity, orthogonality, Cochran's theorem
7400	8708953		2-s2.0-0042254229	18	35	17.5	53	1999	Matej Breîar, Peter Ñemrl	On locally linearly dependent operators and derivations	Let. 351	ît. 3	str. 1257-1275	NA	Feb-47	sherpa_romeo	Transactions of the American Mathematical Society	5953,08721	N01,N0104	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001,2547-003	N0101,N01,N01	0101,0510,0552,1554,2547	N01,T0707,D03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, linearna algebra, teorija operatorjev, linearni operatorji, odvajanja, Banachove algebre, lokalna linearna odvisnost, mathematics, linear algebra, operator theory, linear operators, derivations, Banach algebras, local linear dependence
7401	8711257		2-s2.0-0041706653	0	2	2	2	1999	Boîtjan Breîar	On clique-gated graphs	Let. 199	ît. 1-3	str. 201-205	NA	0012-365X	sherpa_romeo	Discrete Mathematics	17005	N0105	J1-9109	N01	P1-0297	N01	0101-001,2547-003	N0101,N01	0101,0552,2547	N01,D03,N	UNI-002		NA	NA	matematika, teorija grafov, kvazimedianski grafi, grafi z zastrañenimi klikami, izometri”ni podgrafi, mathematics, graph theory, quasi-median graphs, clique-gated graphs, isometric subgraphs
7402	8712281		2-s2.0-0002193378	3	16	8	19	1999	Shaofei Du, Dragan Maruîi”	Biprimitive graphs of smallest order	Let. 9	ît. 2	str. 151-156	NA	0925-9899	sherpa_romeo	Journal of algebraic combinatorics	2887	N0104	J1-9108,N1-0062	N01,N0104	I0-0035,P1-0285	X,N01	0101-001,0588-002,1669-001,2790-001	N0101,D0103,N,N03	0101,0510,0588,1669,1988,2790	N01,T0707,D0103,N,N,N01	UNI-001,UNI-004		NA	NA	matematika, teorija grafov, primitivne grupe, polsimetri”ni grafi, biprimitivni grafi, mathematics, graph theory, primitive groups, semisymmetric graphs, biprimitive graphs
7403	8713300		2-s2.0-84856403149	0	1	1	1	2011	Aljañ Zrnec	Varnostne kopije podatkov v oblakih	Letn. 78	ît. 3	str. 118-122	NA	0013-5852		Elektrotehniîki vestnik	20334	T0703	NA	NA	NA	NA	1539-014	T0705	510,1539	T0707,T0705	UNI-001		NA	NA	ra”unalniîtvo v oblaku, podatki, pasovna îirina, zunanje izvajanje, varnostna kopija, cloud computing, data, band width, outsourcing, backup
7404	8713556		2-s2.0-84856395824	0	0	0	0	2011	Aljañ Zrnec	Razvoj programske opreme v oblaku za skrajîevanje ”asa vstopa na trg	Letn. 78	ît. 3	str. 123-127	NA	0013-5852		Elektrotehniîki vestnik	20334	T0703	NA	NA	NA	NA	1539-014	T0705	510,1539	T0707,T0705	UNI-001		NA	NA	ra”unalniîtvo v oblaku, programska oprema, razvoj, stroîki, cloud computing, cloud, software, development, cost
7405	8721497		2-s2.0-0041372793	10	79	79	89	1999	Bojan Mohar	A linear time algorithm for embedding graphs in an arbitrary surface	Let. 12	ît. 1	str. 6-26	NA	0895-4801	sherpa_romeo	SIAM journal on discrete mathematics	1931	N0105	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001	N0101	101	N01	NA	NA	NA	NA	matematika, teorija grafov, ovire, algoritmi, grafi na ploskvah, vloñitve, prepovedani podgrafi, prepovedani minor, mathematics, graph theory, surface embeddings, obstructions, algorithms, graphs on surfaces, graph embeddings, forbidden subgraphs, forbidden minor
7406	8721753		2-s2.0-0011269199	16	18	6	34	1999	Wilfried Imrich, Sandi Klavñar, Henry Martyn Mulder	Median graphs and triangle-free graphs	Let. 12	ît. 1	str. 111-118	NA	0895-4801	sherpa_romeo	SIAM journal on discrete mathematics	5949,11754	N0105,X	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001,1554-001,2547-003	N0101,N01,N01	0101,0510,0552,1554,2547	N01,T0707,D03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, teorija grafov, ra”unalniîtvo, medianski grafi, grafi brez trikotnikov, algoritmi, ra”unska zahtevnost, mathematics, graph theory, computer science, median graphs, triangle-free graphs, algorithms, complexity
7407	872699		2-s2.0-41949103641	2	4	2	6	2008	Ganna Kudryavtseva, Volodymyr S. Mazorchuk	Schur-Weyl dualities for symmetric inverse semigroups	Vol. 212	iss. 8	str. 1987-1995	NA	0022-4049	sherpa_romeo	Journal of Pure and Applied Algebra	30109	N01	J1-8133	N0104	P1-0288	N01	0101-001,0792-014	N0101,N0101	0101,0510,0792	N01,T0707,T01	UNI-001		NA	NA	algebra, inverzne polgrupe, linearne reprezentacije polgrup
7408	872955		2-s2.0-33646400559	0	3	1.5	3	2006	Ganna Kudryavtseva, Victor Maltcev	On representations of variants of semigroups	Vol. 73	NA	str. 273-283	NA	Apr-27	sherpa_romeo	Bulletin of the Australian Mathematical Society	30109	N01	J1-8133	N0104	P1-0288	N01	0101-001,0792-014	N0101,N0101	0101,0510,0792	N01,T0707,T01	UNI-001		NA	NA	algebra, polgrupe, transformacije polgrup, reprezentacije polgrup, variante
7409	873211		2-s2.0-43949111666	1	4	2	5	2008	Ganna Kudryavtseva, Volodymyr S. Mazorchuk	On the semigroup of square matrices	Vol. 15	iss. 1	str. 33-52	NA	1005-3867	sherpa_romeo	Algebra colloquium	30109	N01	J1-8133	N0104	P1-0288	N01	0101-001,0792-014	N0101,N0101	0101,0510,0792	N01,T0707,T01	UNI-001		NA	NA	algebra, polgrupe, matri”ne polgrupe, nilpotentne grupe
